run_id,arm,device,scenario,concurrency,run_duration_s,num_requests,num_completed,num_errors,error_rate,requests_per_s,output_tok_s,total_tok_s,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_p50_ms,tpot_p99_ms,tpot_max_ms,e2e_p50_ms,e2e_p99_ms,input_tokens_mean,output_tokens_mean,time_unit,source,running_batch_mean,preemptions,engine_steps,sm_mhz_mean
20260919T214825,chunk_2048,NVIDIA L40S,"D(1024,256)",32,120.452,1227,1227,0,0,10.187,1957.4,9701.9,115.202,302.998,428.184,11.508,12.215,12.58,3051.948,3286.83,1012.849,256.0,ms,D1024_256_text-to-text_num_concurrency_32_time_120s.json,31.03,0,10264,2492.85
20260919T214825,chunk_2048,NVIDIA L40S,"D(1024,256)",256,120.518,1792,1792,0,0,14.869,2854.9,14149.7,266.885,498.532,717.39,61.829,62.762,62.845,16027.051,16450.372,1012.818,256.0,ms,D1024_256_text-to-text_num_concurrency_256_time_120s.json,243.39,0,1956,2515.26
20260919T215319,chunk_off,NVIDIA L40S,"D(1024,256)",32,120.972,1120,1120,0,0,9.258,1777.6,8810.0,458.077,506.158,525.646,11.178,11.838,11.858,3236.379,3384.965,1012.757,256.0,ms,D1024_256_text-to-text_num_concurrency_32_time_120s.json,32.0,0,9360,2489.4
20260919T215319,chunk_off,NVIDIA L40S,"D(1024,256)",256,121.933,1613,1613,0,0,13.229,2540.4,12589.5,2245.61,3433.478,3598.259,59.934,63.977,64.643,17763.902,19286.665,1012.65,256.0,ms,D1024_256_text-to-text_num_concurrency_256_time_120s.json,142.63,0,3290,2462.17
