run_id,arm,device,scenario,concurrency,run_duration_s,num_requests,num_completed,num_errors,error_rate,requests_per_s,output_tok_s,total_tok_s,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_p50_ms,tpot_p99_ms,tpot_max_ms,e2e_p50_ms,e2e_p99_ms,input_tokens_mean,output_tokens_mean,time_unit,source,running_batch_mean,preemptions,engine_steps,sm_mhz_mean
20260919T212854,graph_on,NVIDIA L40S,"D(1024,256)",32,120.246,1248,1248,0,0,10.379,1992.7,9875.7,112.816,165.204,349.846,11.53,11.756,11.986,3053.069,3277.945,1012.716,255.999,ms,D1024_256_text-to-text_num_concurrency_32_time_120s.json,31.36,0,10163,2495.39
20260919T212854,graph_on,NVIDIA L40S,"D(1024,256)",256,120.515,1792,1792,0,0,14.869,2854.9,14149.9,267.397,491.566,717.564,61.893,62.758,62.861,16037.943,16467.416,1012.812,256.0,ms,D1024_256_text-to-text_num_concurrency_256_time_120s.json,243.35,0,1955,2514.69
20260919T213347,graph_off,NVIDIA L40S,"D(1024,256)",32,120.227,544,544,0,0,4.525,868.8,4305.2,89.27,117.802,134.131,25.942,26.06,26.095,6709.285,6750.572,1012.642,256.0,ms,D1024_256_text-to-text_num_concurrency_32_time_120s.json,31.55,0,4614,2468.48
20260919T213347,graph_off,NVIDIA L40S,"D(1024,256)",256,120.381,1774,1774,0,0,14.737,2830.0,14027.2,266.231,686.682,886.344,62.032,62.872,62.926,16079.311,16660.0,1012.722,255.962,ms,D1024_256_text-to-text_num_concurrency_256_time_120s.json,243.29,0,1943,2517.29
