run_id,run,arm,workload,arrival_rate,requests,prompt_tokens,output_tokens,kv_pool_tokens,ttft_p50_ms,ttft_p95_ms,ttft_long_p50_ms,ttft_short_p50_ms,e2e_mean_ms,e2e_p99_ms,e2e_short_mean_ms,e2e_long_p99_ms,itl_p50_ms,itl_p99_ms,itl_max_ms,output_tok_s,span_s,prefill_tokens_computed,hit_rate,cached_tokens,preemptions,prefill_steps,decode_steps,mixed_steps,chunked_prefill_size,mean_decode_batch,decode_step_ms,mixed_step_ms,cuda_graph,overlap,schedule_policy,block_backend,target_model,draft_model,spec_gamma,spec_alpha,spec_tokens_per_round,sm_mhz_mean,git_commit
20260921T014655,0,default,policy,0.0,256,32768,23872,32768,983.69,983.69,983.69,983.69,2970.4,5959.1,1847.5,5959.1,20.28,30.34,260.83,4006.0,5.959,14336,0.5625,18432,0,1,255,1,8192,92.36,19.44,260.78,True,True,fcfs,python,0.6B,,0,,,2505.0,67eccda92d7a
20260921T014655,1,default,policy,0.0,256,32768,23872,32768,984.79,984.79,984.79,984.79,2969.6,5954.6,1848.0,5954.6,20.27,30.31,262.68,4009.0,5.955,14336,0.5625,18432,0,1,255,1,8192,92.36,19.42,262.64,True,True,fcfs,python,0.6B,,0,,,2505.0,67eccda92d7a
20260921T014655,2,default,policy,0.0,256,32768,23872,32768,983.0,983.0,983.0,983.0,2968.3,5953.8,1846.6,5953.8,20.25,30.37,260.89,4009.6,5.954,14336,0.5625,18432,0,1,255,1,8192,92.36,19.42,260.85,True,True,fcfs,python,0.6B,,0,,,2505.0,67eccda92d7a
20260921T014957,0,default,policy,0.0,256,32768,23872,32768,985.91,985.91,985.91,985.91,2970.4,5956.3,1848.5,5956.3,20.26,30.31,261.61,4007.8,5.956,14336,0.5625,18432,0,1,255,1,8192,92.36,19.42,261.57,True,True,fcfs,python,0.6B,,0,,,2505.0,67eccda92d7a
20260921T014957,1,default,policy,0.0,256,32768,23872,32768,984.86,984.86,984.86,984.86,2968.8,5951.0,1848.3,5951.0,20.21,30.45,262.4,4011.4,5.951,14336,0.5625,18432,0,1,255,1,8192,92.36,19.4,262.34,True,True,fcfs,python,0.6B,,0,,,2505.0,67eccda92d7a
20260921T014957,2,default,policy,0.0,256,32768,23872,32768,985.0,985.0,985.0,985.0,2969.9,5955.6,1848.0,5955.6,20.28,30.54,262.4,4008.3,5.956,14336,0.5625,18432,0,1,255,1,8192,92.36,19.42,262.35,True,True,fcfs,python,0.6B,,0,,,2505.0,67eccda92d7a
