run_id,arm,device,scenario,concurrency,run_duration_s,num_requests,num_completed,num_errors,error_rate,requests_per_s,output_tok_s,total_tok_s,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_p50_ms,tpot_p99_ms,tpot_max_ms,e2e_p50_ms,e2e_p99_ms,input_tokens_mean,output_tokens_mean,time_unit,source,running_batch_mean,preemptions,engine_steps,sm_mhz_mean
20260919T232620,miniserve,NVIDIA GeForce RTX 4060 Laptop GPU,"D(1024,256)",1,120.18,57,57,0,0,0.474,91.6,453.9,61.951,63.542,66.398,7.9,7.913,7.914,2076.892,2083.23,1012.558,256.0,ms,D1024_256_text-to-text_num_concurrency_1_time_120s.json,1.0,0,14747,2509.69
20260919T232620,miniserve,NVIDIA GeForce RTX 4060 Laptop GPU,"D(1024,256)",4,120.185,172,172,0,0,1.431,274.8,1361.8,192.121,202.072,215.328,9.94,10.266,10.269,2727.05,2739.995,1012.705,256.0,ms,D1024_256_text-to-text_num_concurrency_4_time_120s.json,3.97,0,11254,2520.0
20260919T232620,miniserve,NVIDIA GeForce RTX 4060 Laptop GPU,"D(1024,256)",32,120.201,420,420,0,0,3.494,670.9,3324.5,740.029,4483.938,6873.237,28.975,51.695,51.956,8131.794,14364.891,1012.616,256.0,ms,D1024_256_text-to-text_num_concurrency_32_time_120s.json,27.58,104,3900,2501.85
20260919T232620,miniserve,NVIDIA GeForce RTX 4060 Laptop GPU,"D(1024,256)",256,120.227,413,413,0,0,3.435,660.1,3271.4,63722.093,65112.472,68282.056,29.033,51.621,51.872,71134.01,77042.759,1012.739,256.0,ms,D1024_256_text-to-text_num_concurrency_256_time_120s.json,27.59,104,3893,2496.39
