run_id,run,arm,workload,arrival_rate,requests,prompt_tokens,output_tokens,kv_pool_tokens,ttft_p50_ms,ttft_p95_ms,ttft_long_p50_ms,ttft_short_p50_ms,e2e_mean_ms,e2e_p99_ms,e2e_short_mean_ms,e2e_long_p99_ms,itl_p50_ms,itl_p99_ms,itl_max_ms,output_tok_s,span_s,prefill_tokens_computed,hit_rate,cached_tokens,preemptions,prefill_steps,decode_steps,mixed_steps,chunked_prefill_size,mean_decode_batch,decode_step_ms,mixed_step_ms,cuda_graph,overlap,schedule_policy,sm_mhz_mean,git_commit
20260919T210121,0,default,unique,0.0,32,34816,8192,32768,1157.05,8108.56,,1157.05,8577.0,11013.3,8577.0,,23.56,125.78,5551.84,743.8,11.013,40463,0.0,368,5,1,496,20,2048,15.8,17.3,112.98,True,True,fcfs,2520.0,5256bbae2d37
20260919T210121,1,default,unique,0.0,32,34816,8192,32768,1159.54,8110.95,,1159.54,8579.0,11011.7,8579.0,,23.52,126.46,5547.89,743.9,11.012,40463,0.0,368,5,1,496,20,2048,15.8,17.28,113.41,True,True,fcfs,2520.0,5256bbae2d37
20260919T210121,2,default,unique,0.0,32,34816,8192,32768,1165.66,8114.21,,1165.66,8583.7,11025.6,8583.7,,23.55,125.74,5553.42,743.0,11.026,40463,0.0,368,5,1,496,20,2048,15.8,17.31,113.31,True,True,fcfs,2520.0,5256bbae2d37
