run_id,run,arm,workload,arrival_rate,requests,prompt_tokens,output_tokens,kv_pool_tokens,ttft_p50_ms,ttft_p95_ms,ttft_long_p50_ms,ttft_short_p50_ms,e2e_mean_ms,e2e_p99_ms,e2e_short_mean_ms,e2e_long_p99_ms,itl_p50_ms,itl_p99_ms,itl_max_ms,output_tok_s,span_s,prefill_tokens_computed,hit_rate,cached_tokens,preemptions,prefill_steps,decode_steps,mixed_steps,chunked_prefill_size,mean_decode_batch,decode_step_ms,mixed_step_ms,cuda_graph,overlap,schedule_policy,block_backend,target_model,draft_model,spec_gamma,spec_alpha,spec_tokens_per_round,sm_mhz_mean,git_commit
20260920T214501,0,spec_off,unique,0.0,8,2304,512,4096,259.18,292.5,,259.18,1739.0,1756.1,1739.0,,22.89,51.25,51.25,291.3,1.758,2304,0.0,0,0,1,63,1,2048,7.89,22.95,51.22,False,False,fcfs,python,1.7B,0.6B,0,0.0,0.0,2520.0,63be390af2c7
20260920T214501,1,spec_g2,unique,0.0,8,2304,512,4096,408.29,463.38,,408.29,1770.1,2105.4,1770.1,,0.0,84.74,84.74,242.8,2.109,2304,0.0,0,0,1,31,1,2048,6.26,52.1,84.72,False,False,fcfs,python,1.7B,0.6B,2,0.8067,2.562,2520.0,63be390af2c7
20260920T214501,2,spec_g4,unique,0.0,8,2304,512,4096,401.19,455.11,,401.19,1660.1,2257.8,1660.1,,0.0,82.96,82.96,225.4,2.271,2304,0.0,0,0,1,26,1,2048,5.15,68.72,82.94,False,False,fcfs,python,1.7B,0.6B,4,0.7146,3.709,2520.0,63be390af2c7
20260920T214501,3,spec_g6,unique,0.0,8,2304,512,4096,402.84,456.56,,402.84,1699.8,2587.8,1699.8,,0.0,92.88,92.88,195.7,2.616,2304,0.0,0,0,1,25,1,2048,4.4,85.19,82.62,False,False,fcfs,python,1.7B,0.6B,6,0.6167,4.518,2520.0,63be390af2c7
20260920T214501,4,spec_g6,unique,0.0,8,2304,512,4096,402.31,456.24,,402.31,1691.2,2580.2,1691.2,,0.0,90.24,90.24,196.3,2.608,2304,0.0,0,0,1,25,1,2048,4.4,84.89,82.95,False,False,fcfs,python,1.7B,0.6B,6,0.6167,4.518,2520.0,63be390af2c7
20260920T214501,5,spec_g4,unique,0.0,8,2304,512,4096,406.65,461.71,,406.65,1667.8,2262.8,1667.8,,0.0,84.71,84.71,224.9,2.276,2304,0.0,0,0,1,26,1,2048,5.15,68.63,84.68,False,False,fcfs,python,1.7B,0.6B,4,0.7146,3.709,2520.0,63be390af2c7
20260920T214501,6,spec_g2,unique,0.0,8,2304,512,4096,400.83,454.53,,400.83,1752.7,2087.0,1752.7,,0.0,82.61,82.61,244.9,2.09,2304,0.0,0,0,1,31,1,2048,6.26,51.82,82.59,False,False,fcfs,python,1.7B,0.6B,2,0.8067,2.562,2520.0,63be390af2c7
20260920T214501,7,spec_off,unique,0.0,8,2304,512,4096,258.58,291.46,,258.58,1750.2,1767.1,1750.2,,23.13,50.59,50.59,289.5,1.769,2304,0.0,0,0,1,63,1,2048,7.89,23.15,50.57,False,False,fcfs,python,1.7B,0.6B,0,0.0,0.0,2520.0,63be390af2c7
20260920T214616,0,spec_off,unique,0.0,24,1920,2304,4096,238.29,238.29,,238.29,2532.7,2778.6,2532.7,,24.02,25.69,399.08,806.7,2.856,2081,0.0,0,1,2,109,0,2048,20.91,23.68,,False,False,fcfs,python,1.7B,0.6B,0,0.0,0.0,2520.0,63be390af2c7
20260920T214616,1,spec_g2,unique,0.0,24,1920,2304,4096,708.29,708.29,,708.29,2957.1,3570.7,2957.1,,0.0,58.43,59.4,643.2,3.582,1920,0.0,0,0,1,52,0,2048,18.44,55.23,,False,False,fcfs,python,1.7B,0.6B,2,0.7028,2.377,2520.0,63be390af2c7
