run_id,run,arm,workload,arrival_rate,requests,prompt_tokens,output_tokens,kv_pool_tokens,ttft_p50_ms,ttft_p95_ms,ttft_long_p50_ms,ttft_short_p50_ms,e2e_mean_ms,e2e_p99_ms,e2e_short_mean_ms,e2e_long_p99_ms,itl_p50_ms,itl_p99_ms,itl_max_ms,output_tok_s,span_s,prefill_tokens_computed,hit_rate,cached_tokens,preemptions,prefill_steps,decode_steps,mixed_steps,chunked_prefill_size,mean_decode_batch,decode_step_ms,mixed_step_ms,cuda_graph,overlap,schedule_policy,block_backend,target_model,draft_model,spec_gamma,spec_alpha,spec_tokens_per_round,sm_mhz_mean,git_commit
20260922T050412,0,default,shared,0.0,1024,278528,32768,32768,3802.33,7504.59,,3802.33,4241.3,7969.6,4241.3,,11.44,52.51,87.63,4111.6,7.97,36352,0.8695,242176,0,2,471,57,2048,63.63,11.78,38.83,True,True,cache,python,0.6B,,0,,,2511.18,04c31f8876a6
20260922T050412,1,default,shared,0.0,1024,278528,32768,32768,3807.07,7499.66,,3807.07,4239.4,7966.0,4239.4,,11.44,52.76,88.22,4113.5,7.966,36352,0.8695,242176,0,2,471,57,2048,63.63,11.79,38.82,True,True,cache,python,0.6B,,0,,,2518.24,04c31f8876a6
20260922T050412,2,default,shared,0.0,1024,278528,32768,32768,3799.09,7491.96,,3799.09,4235.6,7957.8,4235.6,,11.44,53.43,89.7,4117.7,7.958,36352,0.8695,242176,0,2,471,57,2048,63.63,11.78,38.71,True,True,cache,python,0.6B,,0,,,2520.0,04c31f8876a6
20260922T050545,0,default,shared,0.0,1024,278528,32768,32768,3806.08,7510.01,,3806.08,4241.7,7976.1,4241.7,,11.45,53.66,88.55,4108.3,7.976,36352,0.8695,242176,0,2,471,57,2048,63.63,11.79,38.89,True,True,cache,cpp,0.6B,,0,,,2515.31,04c31f8876a6
20260922T050545,1,default,shared,0.0,1024,278528,32768,32768,3814.01,7517.75,,3814.01,4249.2,7983.4,4249.2,,11.44,53.31,87.05,4104.5,7.983,36352,0.8695,242176,0,2,471,57,2048,63.63,11.78,39.11,True,True,cache,cpp,0.6B,,0,,,2505.0,04c31f8876a6
20260922T050545,2,default,shared,0.0,1024,278528,32768,32768,3813.56,7517.22,,3813.56,4250.1,7983.1,4250.1,,11.46,53.01,88.57,4104.7,7.983,36352,0.8695,242176,0,2,471,57,2048,63.63,11.8,38.96,True,True,cache,cpp,0.6B,,0,,,2505.0,04c31f8876a6
20260922T050719,0,default,shared,0.0,1024,278528,32768,32768,3802.41,7489.22,,3802.41,4233.1,7956.1,4233.1,,11.43,53.48,87.89,4118.6,7.956,36352,0.8695,242176,0,2,471,57,2048,63.63,11.76,38.82,True,True,cache,cpp,0.6B,,0,,,2520.0,04c31f8876a6
20260922T050719,1,default,shared,0.0,1024,278528,32768,32768,3805.28,7507.83,,3805.28,4243.1,7973.1,4243.1,,11.46,52.8,87.62,4109.8,7.973,36352,0.8695,242176,0,2,471,57,2048,63.63,11.78,38.98,True,True,cache,cpp,0.6B,,0,,,2506.76,04c31f8876a6
20260922T050719,2,default,shared,0.0,1024,278528,32768,32768,3809.56,7508.54,,3809.56,4243.0,7976.5,4243.0,,11.46,52.93,87.32,4108.0,7.977,36352,0.8695,242176,0,2,471,57,2048,63.63,11.79,38.96,True,True,cache,cpp,0.6B,,0,,,2505.0,04c31f8876a6
20260922T050853,0,default,shared,0.0,1024,278528,32768,32768,3807.38,7518.8,,3807.38,4249.1,7986.3,4249.1,,11.48,53.54,87.26,4103.0,7.986,36352,0.8695,242176,0,2,471,57,2048,63.63,11.83,38.8,True,True,cache,python,0.6B,,0,,,2520.0,04c31f8876a6
20260922T050853,1,default,shared,0.0,1024,278528,32768,32768,3808.86,7503.68,,3808.86,4243.2,7967.9,4243.2,,11.47,53.36,89.72,4112.5,7.968,36352,0.8695,242176,0,2,471,57,2048,63.63,11.8,38.69,True,True,cache,python,0.6B,,0,,,2520.0,04c31f8876a6
20260922T050853,2,default,shared,0.0,1024,278528,32768,32768,3804.72,7502.17,,3804.72,4239.4,7966.6,4239.4,,11.43,52.78,86.93,4113.2,7.967,36352,0.8695,242176,0,2,471,57,2048,63.63,11.8,38.72,True,True,cache,python,0.6B,,0,,,2520.0,04c31f8876a6
